"","id","fullDate","year","month","day","time","descrip","district","nhood","address","street"
"278",113532,"11oct2009",2009,10,11,1855,"HOMICIDE",3,24,2621,"ACCOMAC ST"
"279",113545,"11oct2009",2009,10,11,2006,"HOMICIDE",6,69,4115,"N TAYLOR AVE"
"280",113567,"11oct2009",2009,10,11,2105,"HOMICIDE",9,31,3526,"VISTA AVE"
"281",114045,"14oct2009",2009,10,14,1530,"HOMICIDE",8,57,1500,"BILLUPS AVE"
"282",114314,"16oct2009",2009,10,16,417,"HOMICIDE",6,72,5217,"ROBIN AVE"
"283",114428,"16oct2009",2009,10,16,2141,"HOMICIDE",5,66,2021,"E GRAND BLVD"
"284",114563,"17oct2009",2009,10,17,1945,"HOMICIDE",4,35,720,"N TUCKER BLVD"
"285",114888,"19oct2009",2009,10,19,1944,"HOMICIDE",6,69,4113,"SHREVE AVE"
"286",115547,"23oct2009",2009,10,23,1539,"HOMICIDE",6,71,4952,"ROSALIE ST"
"287",115684,"24oct2009",2009,10,24,226,"HOMICIDE",5,65,3929,"N 21ST ST"
"288",115773,"24oct2009",2009,10,24,1900,"HOMICIDE",5,65,4236,"N 20TH ST"
"289",116175,"26oct2009",2009,10,26,2220,"HOMICIDE",3,30,3165,"TEXAS AVE"
"290",116426,"28oct2009",2009,10,28,1603,"HOMICIDE",5,65,4246,"N 19TH ST"
"291",116460,"28oct2009",2009,10,28,1945,"HOMICIDE",7,48,5863,"PLYMOUTH AVE"
"292",175130,"29oct2009",2009,10,29,244,"HOMICIDE",5,67,4343,"DE SOTO"
"293",122362,"02nov2009",2009,11,2,414,"HOMICIDE",6,73,1501,"SWITZER"
"294",117913,"04nov2009",2009,11,4,1707,"HOMICIDE",6,76,5936,"EMMA AVE"
"295",117934,"04nov2009",2009,11,4,1915,"HOMICIDE",7,50,5739,"GOODFELLOW PL"
"296",118470,"07nov2009",2009,11,7,2042,"HOMICIDE",7,78,1393,"TEMPLE PL"
"297",118843,"09nov2009",2009,11,9,2028,"HOMICIDE",5,66,2011,"E GRAND BLVD"
"298",118965,"10nov2009",2009,11,10,1550,"HOMICIDE",6,74,8915,"NEWBY ST"
"299",119295,"12nov2009",2009,11,12,1530,"HOMICIDE",8,56,4583,"MAFFITT AVE"
"300",119628,"14nov2009",2009,11,14,1110,"HOMICIDE",2,11,3041,"TAMM AVE"
"301",119891,"16nov2009",2009,11,16,33,"HOMICIDE",8,56,4004,"NORTH MARKET ST"
"302",120187,"17nov2009",2009,11,17,2130,"HOMICIDE",5,59,3825,"KENNERLY AVE"
"303",120201,"18nov2009",2009,11,18,10,"HOMICIDE",7,50,5601,"WABADA AVE"
"304",120202,"18nov2009",2009,11,18,10,"HOMICIDE",7,50,5601,"WABADA AVE"
"305",120477,"19nov2009",2009,11,19,2049,"HOMICIDE",9,77,3305,"FRANKLIN AVE"
"306",120704,"21nov2009",2009,11,21,315,"HOMICIDE",3,30,3122,"UTAH ST"
"307",121168,"24nov2009",2009,11,24,19,"HOMICIDE",6,74,8644,"RIVERVIEW BLVD"
"308",121476,"25nov2009",2009,11,25,1855,"HOMICIDE",1,5,4562,"MORGANFORD RD"
"309",121985,"28nov2009",2009,11,28,2145,"HOMICIDE",3,15,3850,"POTOMAC ST"
"310",122248,"30nov2009",2009,11,30,1637,"HOMICIDE",6,69,4110,"DRYDEN AVE"
"311",122692,"01dec2009",2009,12,1,1800,"HOMICIDE",1,16,3617,"GASCONADE ST"
"312",122728,"01dec2009",2009,12,1,2050,"HOMICIDE",1,1,101,"BELLERIVE BLVD"
"313",123815,"08dec2009",2009,12,8,2151,"HOMICIDE",7,50,5615,"MAFFITT AVE"
"314",123921,"09dec2009",2009,12,9,2008,"HOMICIDE",7,52,3415,"N KINGSHIGHWAY BLVD"
"315",124403,"13dec2009",2009,12,13,500,"HOMICIDE",6,76,6212,"EMMA AVE"
"316",125313,"19dec2009",2009,12,19,823,"HOMICIDE",3,30,2910,"CALIFORNIA AVE"
"317",125330,"19dec2009",2009,12,19,1046,"HOMICIDE",8,56,4558,"ALDINE AVE"
"318",125387,"19dec2009",2009,12,19,1917,"HOMICIDE",6,71,5423,"GERALDINE AVE"
"319",221056,"25dec2009",2009,12,25,2200,"HOMICIDE",5,59,3846,"LINCOLN"
"320",134337,"27dec2009",2009,12,27,1000,"HOMICIDE",6,74,8421,"CHURCH RD"
"321",130887,"28dec2009",2009,12,28,1933,"HOMICIDE",5,65,1520,"SALISBURY ST"
"322",126909,"01jan2010",2010,1,1,50,"HOMICIDE",6,71,4945,"THEODORE AVE"
"323",126910,"01jan2010",2010,1,1,50,"HOMICIDE",6,71,4945,"THEODORE AVE"
"324",127165,"03jan2010",2010,1,3,321,"HOMICIDE",4,34,0,"I 55 SOUTHBOUND / LA"
"325",131003,"07jan2010",2010,1,7,634,"HOMICIDE",6,70,4350,"SEMPLE AVE"
"326",131004,"07jan2010",2010,1,7,634,"HOMICIDE",6,70,4350,"SEMPLE AVE"
"327",131005,"07jan2010",2010,1,7,634,"HOMICIDE",6,70,4350,"SEMPLE AVE"
"328",127715,"08jan2010",2010,1,8,2232,"HOMICIDE",7,50,5525,"ASHLAND AVE"
"329",128090,"11jan2010",2010,1,11,2356,"HOMICIDE",8,56,3946,"NATURAL BRIDGE AVE"
"330",128216,"12jan2010",2010,1,12,2302,"HOMICIDE",5,67,4030,"PECK ST"
"331",128487,"14jan2010",2010,1,14,1900,"HOMICIDE",5,65,0,"I 70 EASTBOUND / SAL"
"332",128503,"14jan2010",2010,1,14,2118,"HOMICIDE",3,15,3480,"MORGANFORD RD"
"333",128652,"15jan2010",2010,1,15,2145,"HOMICIDE",8,55,4706,"HIGHLAND AVE"
"334",129084,"18jan2010",2010,1,18,1710,"HOMICIDE",2,42,1339,"GRAHAM ST"
"335",129928,"25jan2010",2010,1,25,340,"HOMICIDE",5,66,1920,"E COLLEGE AVE"
"336",130160,"27jan2010",2010,1,27,14,"HOMICIDE",6,68,4222,"E MARGARETTA AVE"
"337",130293,"28jan2010",2010,1,28,630,"HOMICIDE",9,29,3832,"BLAINE AVE"
"338",130564,"31jan2010",2010,1,31,930,"HOMICIDE",5,66,2040,"E DE SOTO AVE"
"339",131488,"03feb2010",2010,2,3,1758,"HOMICIDE",8,57,4213,"DR MARTIN LUTHER KIN"
"340",131489,"03feb2010",2010,2,3,1758,"HOMICIDE",8,57,4213,"DR MARTIN LUTHER KIN"
"341",131765,"06feb2010",2010,2,6,25,"HOMICIDE",5,59,3638,"HEBERT ST"
"342",144097,"11feb2010",2010,2,11,1223,"HOMICIDE",6,73,6027,"FLORISSANT"
"343",134068,"27feb2010",2010,2,27,110,"HOMICIDE",8,57,1702,"N TAYLOR AVE"
"344",134765,"02mar2010",2010,3,2,1347,"HOMICIDE",4,63,1450,"N MARKET ST"
"345",137326,"20mar2010",2010,3,20,155,"HOMICIDE",5,67,4325,"COLLEGE AVE"
"346",137421,"20mar2010",2010,3,20,2000,"HOMICIDE",2,6,5218,"NAGEL AVE"
"347",138230,"26mar2010",2010,3,26,1310,"HOMICIDE",7,78,1430,"SEMPLE AVE"
"348",138268,"26mar2010",2010,3,26,1750,"HOMICIDE",7,52,5146,"MAFFITT AVE"
"349",138697,"29mar2010",2010,3,29,2115,"HOMICIDE",7,50,5835,"SELBER CT"
"350",138838,"30mar2010",2010,3,30,2225,"HOMICIDE",1,1,805,"EICHELBERGER ST"
"351",139837,"04apr2010",2010,4,4,1330,"HOMICIDE",6,74,8815,"N BROADWAY"
"352",139891,"04apr2010",2010,4,4,2023,"HOMICIDE",6,73,5955,"GOODFELLOW BLVD"
"353",140015,"05apr2010",2010,4,5,1545,"HOMICIDE",5,63,2425,"HADLEY ST"
"354",140781,"10apr2010",2010,4,10,122,"HOMICIDE",5,64,917,"WARREN ST"
"355",142132,"17apr2010",2010,4,17,1929,"HOMICIDE",6,68,4431,"ATHLONE AVE"
"356",142145,"17apr2010",2010,4,17,2023,"HOMICIDE",5,67,4127,"OBEAR AVE"
"357",142311,"18apr2010",2010,4,18,2113,"HOMICIDE",6,69,4675,"NATURAL BRIDGE AVE"
"358",142323,"18apr2010",2010,4,18,2306,"HOMICIDE",5,63,2600,"N 14TH ST"
"359",142640,"21apr2010",2010,4,21,343,"HOMICIDE",1,16,3815,"PENNSYLVANIA AVE"
"360",142641,"21apr2010",2010,4,21,343,"HOMICIDE",1,16,3815,"PENNSYLVANIA AVE"
"361",143120,"24apr2010",2010,4,24,36,"HOMICIDE",3,19,3707,"MINNESOTA AVE"
"362",143144,"24apr2010",2010,4,24,450,"HOMICIDE",3,19,3546,"NEBRASKA AVE"
"363",143307,"25apr2010",2010,4,25,1300,"HOMICIDE",1,3,5201,"DEWEY AVE"
"364",143970,"30apr2010",2010,4,30,726,"HOMICIDE",7,78,1383,"CLARA AVE"
"365",146587,"15may2010",2010,5,15,1015,"HOMICIDE",3,25,3115,"GRAVOIS AVE"
"366",146697,"16may2010",2010,5,16,4,"HOMICIDE",5,67,3800,"LEE AVE"
"367",146975,"17may2010",2010,5,17,2035,"HOMICIDE",1,16,3816,"S COMPTON AVE"
"368",147048,"18may2010",2010,5,18,1123,"HOMICIDE",6,68,4332,"LEE AVE"
"369",148027,"25may2010",2010,5,25,4,"HOMICIDE",6,71,4904,"N EUCLID AVE"
"370",148716,"30may2010",2010,5,30,250,"HOMICIDE",9,37,3050,"OLIVE ST"
"371",148768,"30may2010",2010,5,30,1605,"HOMICIDE",7,52,5242,"PALM ST"
"372",149485,"02jun2010",2010,6,2,1750,"HOMICIDE",6,71,5064,"EMERSON AVE"
"373",149573,"03jun2010",2010,6,3,1010,"HOMICIDE",1,1,5309,"MICHIGAN AVE"
"374",149757,"04jun2010",2010,6,4,1716,"HOMICIDE",6,72,4925,"BEACON AVE"
"375",149854,"05jun2010",2010,6,5,136,"HOMICIDE",6,71,5340,"HARNEY AVE"
"376",150991,"12jun2010",2010,6,12,2246,"HOMICIDE",7,50,2738,"BURD AVE"
"377",150994,"12jun2010",2010,6,12,2334,"HOMICIDE",7,48,1101,"HODIAMONT AVE"
"378",151047,"13jun2010",2010,6,13,1240,"HOMICIDE",7,78,6116,"DR MARTIN LUTHER KIN"
"379",152072,"20jun2010",2010,6,20,20,"HOMICIDE",6,72,5818,"LILLIAN AVE"
"380",152200,"21jun2010",2010,6,21,27,"HOMICIDE",4,35,205,"N 9TH ST"
"381",153955,"24jun2010",2010,6,24,2308,"HOMICIDE",7,50,5601,"HIGHLAND"
"382",152930,"25jun2010",2010,6,25,1934,"HOMICIDE",5,67,3851,"SHERMAN PL"
"383",153169,"27jun2010",2010,6,27,410,"HOMICIDE",7,48,1267,"HODIAMONT AVE"
"384",153999,"28jun2010",2010,6,28,1805,"HOMICIDE",3,30,2807,"S JEFFERSON AVE"
"385",154015,"29jun2010",2010,6,29,2137,"HOMICIDE",3,30,3221,"POTOMAC"
"386",155071,"06jul2010",2010,7,6,2311,"HOMICIDE",9,31,1300,"OHIO AVE"
"387",155257,"08jul2010",2010,7,8,205,"HOMICIDE",5,60,2245,"HEBERT ST"
"388",155958,"12jul2010",2010,7,12,350,"HOMICIDE",4,60,2008,"MADISON ST"
"389",156775,"17jul2010",2010,7,17,140,"HOMICIDE",6,68,4349,"LEE AVE"
"390",156916,"18jul2010",2010,7,18,23,"HOMICIDE",3,30,3128,"UTAH ST"
"391",169703,"23jul2010",2010,7,23,1914,"HOMICIDE",7,52,5135,"NORTHLAND"
"392",157931,"24jul2010",2010,7,24,226,"HOMICIDE",6,68,4435,"CLARENCE AVE"
"393",158802,"29jul2010",2010,7,29,1615,"HOMICIDE",8,56,3920,"LEXINGTON AVE"
"394",161404,"12aug2010",2010,8,12,1536,"HOMICIDE",1,16,4764,"LOUISIANA AVE"
"395",162222,"17aug2010",2010,8,17,1943,"HOMICIDE",6,68,4202,"HARRIS AVE"
"396",162319,"18aug2010",2010,8,18,1056,"HOMICIDE",5,66,2033,"GANO AVE"
"397",162778,"21aug2010",2010,8,21,414,"HOMICIDE",7,52,5127,"HIGHLAND AVE"
"398",163547,"26aug2010",2010,8,26,30,"HOMICIDE",8,56,4004,"MAFFITT AVE"
"399",163717,"27aug2010",2010,8,27,248,"HOMICIDE",9,28,4151,"BLAINE AVE"
"400",163842,"27aug2010",2010,8,27,1929,"HOMICIDE",5,59,3000,"N VANDEVENTER AVE"
"401",164330,"30aug2010",2010,8,30,2125,"HOMICIDE",8,55,4766,"LEDUC ST"
"402",165453,"04sep2010",2010,9,4,2328,"HOMICIDE",7,52,5141,"LEXINGTON AVE"
"403",166416,"10sep2010",2010,9,10,2030,"HOMICIDE",6,71,4548,"QUEENS AVE"
"404",166571,"11sep2010",2010,9,11,2100,"HOMICIDE",3,19,3024,"POTOMAC ST"
"405",167554,"17sep2010",2010,9,17,1724,"HOMICIDE",6,69,4400,"FARLIN AVE"
"406",167555,"17sep2010",2010,9,17,1724,"HOMICIDE",6,69,4400,"FARLIN AVE"
"407",167936,"19sep2010",2010,9,19,2300,"HOMICIDE",5,65,1514,"MALLINCKRODT ST"
"408",167947,"20sep2010",2010,9,20,30,"HOMICIDE",1,17,5115,"S BROADWAY"
"409",168051,"20sep2010",2010,9,20,1730,"HOMICIDE",5,67,4164,"PLEASANT ST"
"410",168242,"21sep2010",2010,9,21,2146,"HOMICIDE",8,54,4747,"MCMILLAN AVE"
"411",168245,"21sep2010",2010,9,21,2212,"HOMICIDE",7,52,5125,"GREER AVE"
"412",168289,"22sep2010",2010,9,22,420,"HOMICIDE",1,1,5401,"LOUISIANA AVE"
"413",168640,"24sep2010",2010,9,24,1310,"HOMICIDE",8,58,4046,"W BELLE PL"
"414",169588,"30sep2010",2010,9,30,1811,"HOMICIDE",5,65,1501,"ANGELICA ST"
"415",170929,"06oct2010",2010,10,6,2025,"HOMICIDE",8,58,1305,"N SARAH ST"
"416",171292,"09oct2010",2010,10,9,623,"HOMICIDE",5,65,4230,"N FLORISSANT AVE"
"417",171407,"09oct2010",2010,10,9,2312,"HOMICIDE",3,15,3528,"GILES AVE"
"418",171409,"09oct2010",2010,10,9,2330,"HOMICIDE",3,19,3642,"PENNSYLVANIA AVE"
"419",171740,"11oct2010",2010,10,11,2335,"HOMICIDE",7,51,5320,"PAGE BLVD"
"420",172570,"16oct2010",2010,10,16,1951,"HOMICIDE",4,62,726,"CARR ST"
"421",173810,"25oct2010",2010,10,25,100,"HOMICIDE",6,73,8551,"DRURY LN"
"422",174104,"26oct2010",2010,10,26,2211,"HOMICIDE",8,58,4225,"ENRIGHT AVE"
"423",174116,"26oct2010",2010,10,26,2310,"HOMICIDE",5,60,2930,"N 21ST ST"
"424",174232,"27oct2010",2010,10,27,1603,"HOMICIDE",6,73,5974,"DRURY LN"
"425",174687,"30oct2010",2010,10,30,2150,"HOMICIDE",5,67,4205,"JOHN AVE"
"426",174688,"30oct2010",2010,10,30,2150,"HOMICIDE",5,67,4205,"JOHN AVE"
"427",175218,"01nov2010",2010,11,1,225,"HOMICIDE",4,36,1521,"WASHINGTON AVE"
"428",175619,"03nov2010",2010,11,3,2150,"HOMICIDE",6,74,8600,"CHURCH RD"
"429",175766,"04nov2010",2010,11,4,2255,"HOMICIDE",5,59,3648,"HEBERT ST"
"430",175897,"05nov2010",2010,11,5,2033,"HOMICIDE",5,67,3619,"PENROSE ST"
"431",176390,"09nov2010",2010,11,9,1155,"HOMICIDE",6,73,5984,"ASTRA AVE"
"432",176608,"10nov2010",2010,11,10,2130,"HOMICIDE",6,73,8502,"TRAFFORD LN"
"433",176609,"10nov2010",2010,11,10,2130,"HOMICIDE",6,73,8502,"TRAFFORD LN"
"434",176742,"11nov2010",2010,11,11,1749,"HOMICIDE",6,73,5965,"ERA AVE"
"435",176799,"12nov2010",2010,11,12,1,"HOMICIDE",8,56,3920,"PALM ST"
"436",177000,"13nov2010",2010,11,13,600,"HOMICIDE",5,65,1410,"NEWHOUSE AVE"
"437",177059,"13nov2010",2010,11,13,1650,"HOMICIDE",6,72,5756,"THEODORE AVE"
"438",177542,"16nov2010",2010,11,16,2043,"HOMICIDE",4,61,1741,"COCHRAN PL"
"439",177702,"17nov2010",2010,11,17,2309,"HOMICIDE",3,25,3148,"MAGNOLIA AVE"
"440",177878,"19nov2010",2010,11,19,1035,"HOMICIDE",6,69,4723,"SACRAMENTO AVE"
"441",178289,"21nov2010",2010,11,21,1731,"HOMICIDE",6,74,8847,"N BROADWAY"
"442",178305,"21nov2010",2010,11,21,1950,"HOMICIDE",7,51,1316,"UNION BLVD"
"443",178570,"23nov2010",2010,11,23,1704,"HOMICIDE",5,59,2939,"HEBERT ST"
"444",178574,"23nov2010",2010,11,23,1713,"HOMICIDE",5,59,2415,"GLASGOW AVE"
"445",178671,"24nov2010",2010,11,24,1635,"HOMICIDE",8,56,4638,"NATURAL BRIDGE AVE"
"446",179014,"27nov2010",2010,11,27,2155,"HOMICIDE",6,69,4401,"NATURAL BRIDGE AVE"
"447",179044,"28nov2010",2010,11,28,16,"HOMICIDE",1,16,3865,"ALEXANDER ST"
"448",179124,"28nov2010",2010,11,28,1640,"HOMICIDE",5,59,3721,"N MARKET ST"
"449",179358,"30nov2010",2010,11,30,441,"HOMICIDE",1,1,705,"WILMINGTON AVE"
"450",179401,"30nov2010",2010,11,30,1202,"HOMICIDE",9,38,3958,"WASHINGTON AVE"
"451",179402,"30nov2010",2010,11,30,1202,"HOMICIDE",9,38,3958,"WASHINGTON AVE"
"452",180251,"04dec2010",2010,12,4,1722,"HOMICIDE",6,70,6013,"MARGARETTA AVE"
"453",180333,"05dec2010",2010,12,5,647,"HOMICIDE",2,41,1400,"HAMPTON AVE"
"454",180408,"05dec2010",2010,12,5,1942,"HOMICIDE",7,48,1288,"AMHERST PL"
"455",181133,"11dec2010",2010,12,11,235,"HOMICIDE",6,84,4250,"N KINGSHIGHWAY BLVD"
"456",181359,"13dec2010",2010,12,13,919,"HOMICIDE",5,63,1220,"WARREN ST"
"457",181413,"13dec2010",2010,12,13,1930,"HOMICIDE",9,77,3501,"FRANKLIN AVE"
"458",181651,"15dec2010",2010,12,15,1800,"HOMICIDE",6,74,823,"WALL ST"
"459",182076,"18dec2010",2010,12,18,2118,"HOMICIDE",5,68,4515,"ALICE AVE"
"460",182263,"20dec2010",2010,12,20,33,"HOMICIDE",7,50,5638,"SAINT LOUIS AVE"
"461",182579,"22dec2010",2010,12,22,130,"HOMICIDE",7,48,1001,"HAMILTON AVE"
"462",182959,"25dec2010",2010,12,25,2210,"HOMICIDE",6,74,8370,"N BROADWAY"
"463",182960,"25dec2010",2010,12,25,2210,"HOMICIDE",6,74,8370,"N BROADWAY"
"464",183052,"26dec2010",2010,12,26,2056,"HOMICIDE",2,8,6948,"CHIPPEWA ST"
"465",183606,"31dec2010",2010,12,31,550,"HOMICIDE",5,59,3828,"COTTAGE AVE"
"466",183690,"31dec2010",2010,12,31,2213,"HOMICIDE",6,76,5583,"ERA AVE"
"467",184815,"09jan2011",2011,1,9,1058,"HOMICIDE",6,72,5071,"DAVISON AVE"
"468",186908,"26jan2011",2011,1,26,1943,"HOMICIDE",6,74,1245,"GIMBLIN ST"
"469",188481,"06feb2011",2011,2,6,1036,"HOMICIDE",5,66,1141,"FERRY ST"
"470",242500,"06feb2011",2011,2,6,1800,"HOMICIDE",5,65,4221,"20TH"
"471",188940,"10feb2011",2011,2,10,2226,"HOMICIDE",1,1,5725,"VIRGINIA AVE"
"472",189075,"12feb2011",2011,2,12,510,"HOMICIDE",3,27,3909,"CLEVELAND AVE"
"473",189323,"14feb2011",2011,2,14,1350,"HOMICIDE",3,15,3804,"GRAVOIS AVE"
"474",189379,"15feb2011",2011,2,15,240,"HOMICIDE",3,15,3544,"GILES AVE"
"475",189760,"17feb2011",2011,2,17,2329,"HOMICIDE",3,30,3250,"MICHIGAN AVE"
"476",189810,"18feb2011",2011,2,18,1100,"HOMICIDE",7,48,5938,"PLYMOUTH AVE"
"477",189959,"19feb2011",2011,2,19,1300,"HOMICIDE",8,58,4208,"E COOK AVE"
"478",190119,"20feb2011",2011,2,20,1902,"HOMICIDE",1,17,4500,"S COMPTON AVE"
"479",190504,"24feb2011",2011,2,24,400,"HOMICIDE",7,50,5634,"MAFFITT AVE"
"480",190792,"26feb2011",2011,2,26,1230,"HOMICIDE",1,18,3833,"INDIANA AVE"
"481",190833,"26feb2011",2011,2,26,2107,"HOMICIDE",6,73,5979,"SUMMIT PL"
"482",190953,"27feb2011",2011,2,27,2152,"HOMICIDE",8,55,4938,"NATURAL BRIDGE AVE"
"483",191904,"04mar2011",2011,3,4,800,"HOMICIDE",8,56,4434,"GREER AVE"
"484",192005,"04mar2011",2011,3,4,2023,"HOMICIDE",6,76,5729,"MIMIKA AVE"
"485",192348,"06mar2011",2011,3,6,2331,"HOMICIDE",8,56,1820,"BELLE GLADE AVE"
"486",192487,"08mar2011",2011,3,8,650,"HOMICIDE",1,16,3117,"OSAGE ST"
"487",192488,"08mar2011",2011,3,8,650,"HOMICIDE",1,16,3117,"OSAGE ST"
"488",192578,"08mar2011",2011,3,8,1948,"HOMICIDE",8,54,915,"N TAYLOR AVE"
"489",193094,"12mar2011",2011,3,12,2006,"HOMICIDE",7,50,5529,"LABADIE AVE"
"490",195838,"17mar2011",2011,3,17,1,"HOMICIDE",4,36,30,"PLAZA SQ"
"491",193724,"17mar2011",2011,3,17,2153,"HOMICIDE",8,53,4915,"PAGE BLVD"
"492",193855,"18mar2011",2011,3,18,1751,"HOMICIDE",2,9,3112,"IVANHOE AVE"
"493",194015,"19mar2011",2011,3,19,1848,"HOMICIDE",5,68,2144,"E FAIR AVE"
"494",194033,"19mar2011",2011,3,19,2113,"HOMICIDE",3,15,4244,"MIAMI ST"
"495",194954,"26mar2011",2011,3,26,453,"HOMICIDE",4,36,1015,"N 7TH ST"
"496",199809,"05apr2011",2011,4,5,1025,"HOMICIDE",1,17,4623,"OREGON AVE"
"497",197217,"16apr2011",2011,4,16,56,"HOMICIDE",4,36,1459,"CHESTNUT ST"
"498",197230,"16apr2011",2011,4,16,1045,"HOMICIDE",1,16,3812,"S SPRING AVE"
"499",198045,"20apr2011",2011,4,20,210,"HOMICIDE",5,66,4725,"N 20TH ST"
"500",198362,"22apr2011",2011,4,22,936,"HOMICIDE",6,72,5038,"ALCOTT AVE"
"501",198371,"23apr2011",2011,4,23,50,"HOMICIDE",3,30,2926,"CALIFORNIA AVE"
"502",198417,"23apr2011",2011,4,23,1357,"HOMICIDE",6,74,9104,"JORDAN ST"
"503",198631,"24apr2011",2011,4,24,235,"HOMICIDE",4,35,800,"S 4TH ST"
"504",198632,"24apr2011",2011,4,24,235,"HOMICIDE",4,35,800,"S 4TH ST"
"505",199084,"27apr2011",2011,4,27,2235,"HOMICIDE",6,71,4951,"ASHBY AVE"
"506",199221,"28apr2011",2011,4,28,2235,"HOMICIDE",6,74,9005,"NEWBY ST"
"507",199542,"30apr2011",2011,4,30,1,"HOMICIDE",4,63,1010,"HOWARD ST"
"508",201066,"01may2011",2011,5,1,1805,"HOMICIDE",6,76,5900,"LILLIAN AVE"
"509",202701,"02may2011",2011,5,2,1915,"HOMICIDE",4,64,1500,"LEWIS ST"
"510",204961,"05may2011",2011,5,5,1300,"HOMICIDE",6,74,1422,"VERONICA AVE"
"511",204962,"05may2011",2011,5,5,1300,"HOMICIDE",6,74,1422,"VERONICA AVE"
"512",205492,"08may2011",2011,5,8,2110,"HOMICIDE",5,65,2300,"ANGELICA ST"
"513",205706,"09may2011",2011,5,9,956,"HOMICIDE",1,16,5014,"IDAHO AVE"
"514",201262,"10may2011",2011,5,10,355,"HOMICIDE",1,1,5618,"S GRAND BLVD"
"515",201305,"11may2011",2011,5,11,150,"HOMICIDE",5,66,0,"E GRAND AVE / I 70 W"
"516",201368,"11may2011",2011,5,11,1640,"HOMICIDE",9,29,3659,"HICKORY ST"
"517",202103,"16may2011",2011,5,16,1800,"HOMICIDE",7,78,5516,"MINERVA AVE"
"518",202341,"18may2011",2011,5,18,17,"HOMICIDE",8,56,4040,"SULLIVAN AVE"
"519",202459,"18may2011",2011,5,18,800,"HOMICIDE",7,78,1395,"HAMILTON AVE"
"520",202606,"19may2011",2011,5,19,855,"HOMICIDE",1,4,3734,"ROSWELL AVE"
"521",205879,"22may2011",2011,5,22,1528,"HOMICIDE",4,33,1452,"CASTLE"
"522",203179,"22may2011",2011,5,22,2217,"HOMICIDE",7,50,5629,"SAINT LOUIS AVE"
"523",203323,"23may2011",2011,5,23,2133,"HOMICIDE",3,25,3142,"ARSENAL ST"
"524",203639,"25may2011",2011,5,25,315,"HOMICIDE",3,23,2310,"S JEFFERSON AVE"
"525",210588,"07jun2011",2011,6,7,2303,"HOMICIDE",1,1,6824,"MICHIGAN AVE"
"526",210750,"08jun2011",2011,6,8,300,"HOMICIDE",6,71,5361,"CLAXTON AVE"
"527",210763,"08jun2011",2011,6,8,700,"HOMICIDE",6,79,9100,"RIVERVIEW DR"
"528",210677,"08jun2011",2011,6,8,1647,"HOMICIDE",6,69,4817,"BESSIE AVE"
"529",210881,"09jun2011",2011,6,9,2048,"HOMICIDE",5,59,3100,"N GARRISON AVE"
"530",210922,"09jun2011",2011,6,9,2355,"HOMICIDE",5,63,2009,"HEBERT ST"
"531",210923,"09jun2011",2011,6,9,2355,"HOMICIDE",6,74,8850,"LOWELL ST"
"532",206654,"12jun2011",2011,6,12,2300,"HOMICIDE",5,67,4246,"WARNE AVE"
"533",206705,"13jun2011",2011,6,13,1153,"HOMICIDE",5,66,2053,"E DE SOTO AVE"
"534",207104,"15jun2011",2011,6,15,2311,"HOMICIDE",4,33,1123,"S 14TH ST"
"535",207710,"19jun2011",2011,6,19,1234,"HOMICIDE",3,22,1916,"SIDNEY ST"
"536",208072,"20jun2011",2011,6,20,1901,"HOMICIDE",6,74,906,"RIVERVIEW BLVD"
"537",209394,"28jun2011",2011,6,28,1550,"HOMICIDE",7,78,1384,"SEMPLE AVE"
"538",209503,"29jun2011",2011,6,29,1015,"HOMICIDE",7,52,5130,"WABADA AVE"
"539",209908,"30jun2011",2011,6,30,2345,"HOMICIDE",8,53,1411,"WALTON AVE"
"540",211298,"01jul2011",2011,7,1,100,"HOMICIDE",5,59,3512,"N VANDEVENTER AVE"
"541",211445,"01jul2011",2011,7,1,2205,"HOMICIDE",8,56,3108,"ROLLA PL"
"542",211648,"03jul2011",2011,7,3,730,"HOMICIDE",9,59,1417,"GLASGOW AVE"
"543",212113,"06jul2011",2011,7,6,640,"HOMICIDE",7,51,5019,"RIDGE AVE"
"544",212234,"06jul2011",2011,7,6,2250,"HOMICIDE",6,72,5738,"WOODLAND AVE"
"545",212617,"09jul2011",2011,7,9,323,"HOMICIDE",4,33,1127,"S 14TH ST"
"546",213901,"17jul2011",2011,7,17,315,"HOMICIDE",1,17,2801,"CHARITON ST"
"547",214912,"23jul2011",2011,7,23,2043,"HOMICIDE",6,72,5474,"GENEVIEVE AVE"
"548",215934,"30jul2011",2011,7,30,1604,"HOMICIDE",5,59,3800,"SULLIVAN AVE"
"549",215979,"30jul2011",2011,7,30,2220,"HOMICIDE",7,50,1600,"GOODFELLOW BLVD"
"550",216519,"01aug2011",2011,8,1,235,"HOMICIDE",6,69,4530,"MARGARETTA AVE"
"551",217849,"09aug2011",2011,8,9,2258,"HOMICIDE",6,76,5719,"PAMPLIN AVE"
"552",217850,"09aug2011",2011,8,9,2258,"HOMICIDE",6,76,5719,"PAMPLIN AVE"
"553",218398,"13aug2011",2011,8,13,535,"HOMICIDE",1,17,4244,"CALIFORNIA AVE"
"554",218647,"14aug2011",2011,8,14,2040,"HOMICIDE",8,54,4563,"MCMILLAN AVE"
"555",219709,"22aug2011",2011,8,22,300,"HOMICIDE",3,19,3115,"CHEROKEE ST"
